Id, name, class, variant, type, subtype, pv, size, move, armor, structure, damageS, damageSMin, damageM, damageMMin, damageL, damageLMin, damageE, damageEMin, overheat, abilities, imagelink, rulesLevel, tonnage, intro, role, technology, threshold
9301,"=hyperlink(""http://masterunitlist.info/Unit/Details/9301"", ""Mechanized Wheeled Platoon, Taurian (Rifle, Ballistic)"")","=hyperlink(""https://www.sarna.net/wiki/Mechanized_Wheeled_Platoon,_Taurian"", ""Mechanized Wheeled Platoon, Taurian"")",(Rifle, Ballistic),Infantry,CI,5,1,8w,1,1,1,0,0,0,0,0,0,0,0,"CAR20",https://i.ibb.co/5TGJ8px/mul-blank.png,Standard,20,2335,Ambusher,Inner Sphere,0
9303,"=hyperlink(""http://masterunitlist.info/Unit/Details/9303"", ""Mechanized Wheeled Platoon, Taurian (Rifle, Energy)"")","=hyperlink(""https://www.sarna.net/wiki/Mechanized_Wheeled_Platoon,_Taurian"", ""Mechanized Wheeled Platoon, Taurian"")",(Rifle, Energy),Infantry,CI,7,1,8w,1,1,0,1,0,1,0,0,0,0,0,"CAR20",https://i.ibb.co/5TGJ8px/mul-blank.png,Standard,20,2405,Ambusher,Inner Sphere,0
9305,"=hyperlink(""http://masterunitlist.info/Unit/Details/9305"", ""Mechanized Wheeled Platoon, Taurian (SRM)"")","=hyperlink(""https://www.sarna.net/wiki/Mechanized_Wheeled_Platoon,_Taurian"", ""Mechanized Wheeled Platoon, Taurian"")",(SRM),Infantry,CI,9,1,8w,1,1,1,0,1,0,0,0,0,0,0,"CAR20",https://i.ibb.co/5TGJ8px/mul-blank.png,Standard,20,2370,Ambusher,Inner Sphere,0
2169,"=hyperlink(""http://masterunitlist.info/Unit/Details/2169"", ""Mercury MCY-102"")","=hyperlink(""https://www.sarna.net/wiki/Mercury"", ""Mercury"")",MCY-102,BattleMech,BM,24,1,20,2,2,1,0,1,0,0,0,0,0,0,"C3I, ENE, MHQ2",https://i.ibb.co/SdyFM0N/mercury-rg.png,Standard,20,3067,Scout,Inner Sphere,0
2170,"=hyperlink(""http://masterunitlist.info/Unit/Details/2170"", ""Mercury MCY-104"")","=hyperlink(""https://www.sarna.net/wiki/Mercury"", ""Mercury"")",MCY-104,BattleMech,BM,29,1,20,2,1,2,0,2,0,0,0,0,0,0,"C3I, ENE, MHQ2, TAG",https://i.ibb.co/SdyFM0N/mercury-rg.png,Standard,20,3069,Striker,Inner Sphere,0
8305,"=hyperlink(""http://masterunitlist.info/Unit/Details/8305"", ""Mercury MCY-105"")","=hyperlink(""https://www.sarna.net/wiki/Mercury"", ""Mercury"")",MCY-105,BattleMech,BM,26,1,24,2,1,2,0,2,0,0,0,0,0,0,"ENE",https://i.ibb.co/SdyFM0N/mercury-rg.png,Standard,20,3092,Scout,Inner Sphere,0
2171,"=hyperlink(""http://masterunitlist.info/Unit/Details/2171"", ""Mercury MCY-97"")","=hyperlink(""https://www.sarna.net/wiki/Mercury"", ""Mercury"")",MCY-97,BattleMech,BM,24,1,20,2,2,1,0,1,0,0,0,0,0,0,"ENE, PRB, RCN",https://i.ibb.co/SdyFM0N/mercury-rg.png,Standard,20,3049,Scout,Inner Sphere,0
4624,"=hyperlink(""http://masterunitlist.info/Unit/Details/4624"", ""Mercury MCY-98"")","=hyperlink(""https://www.sarna.net/wiki/Mercury"", ""Mercury"")",MCY-98,BattleMech,BM,19,1,16,2,2,2,0,1,0,0,0,0,0,0,"ENE",https://i.ibb.co/SdyFM0N/mercury-rg.png,Introductory,20,2810,Scout,Inner Sphere,0
2172,"=hyperlink(""http://masterunitlist.info/Unit/Details/2172"", ""Mercury MCY-99"")","=hyperlink(""https://www.sarna.net/wiki/Mercury"", ""Mercury"")",MCY-99,BattleMech,BM,22,1,20,2,2,2,0,1,0,0,0,0,0,0,"ENE",https://i.ibb.co/SdyFM0N/mercury-rg.png,Standard,20,2742,Scout,Inner Sphere,0
4640,"=hyperlink(""http://masterunitlist.info/Unit/Details/4640"", ""Minion Advanced Tactical Vehicle"")","=hyperlink(""https://www.sarna.net/wiki/Minion_Advanced_Tactical_Vehicle"", ""Minion Advanced Tactical Vehicle"")",,Combat Vehicle,CV,25,1,18h,3,1,2,0,2,0,0,0,0,0,0,"C3S, ENE, MHQ1, SRCH",https://i.ibb.co/CJzYHRP/minion-3067.png,Standard,20,3064,Striker,Inner Sphere,0
2185,"=hyperlink(""http://masterunitlist.info/Unit/Details/2185"", ""Minion Advanced Tactical Vehicle Silver Bullet"")","=hyperlink(""https://www.sarna.net/wiki/Minion_Advanced_Tactical_Vehicle"", ""Minion Advanced Tactical Vehicle"")","Silver Bullet",Combat Vehicle,CV,22,1,22h,3,1,1,0,1,0,0,0,0,0,0,"AMS, ENE, RFA, SRCH",https://i.ibb.co/CJzYHRP/minion-3067.png,Experimental,20,3072,Scout,Mixed,0
5725,"=hyperlink(""http://masterunitlist.info/Unit/Details/5725"", ""Minion Advanced Tactical Vehicle (Gauss) Sandblaster"")","=hyperlink(""https://www.sarna.net/wiki/Minion_Advanced_Tactical_Vehicle"", ""Minion Advanced Tactical Vehicle"")",(Gauss) "Sandblaster",Combat Vehicle,CV,23,1,18h,3,1,2,0,2,0,0,0,0,0,0,"SRCH",https://i.ibb.co/CJzYHRP/minion-3067.png,Standard,20,3080,Striker,Inner Sphere,0
4641,"=hyperlink(""http://masterunitlist.info/Unit/Details/4641"", ""Minion Advanced Tactical Vehicle (TAG)"")","=hyperlink(""https://www.sarna.net/wiki/Minion_Advanced_Tactical_Vehicle"", ""Minion Advanced Tactical Vehicle"")",(TAG),Combat Vehicle,CV,23,1,18h,3,1,2,0,2,0,0,0,0,0,0,"ENE, SRCH, TAG",https://i.ibb.co/CJzYHRP/minion-3067.png,Standard,20,3067,Striker,Inner Sphere,0
4642,"=hyperlink(""http://masterunitlist.info/Unit/Details/4642"", ""Minion Advanced Tactical Vehicle (Targeting Computer)"")","=hyperlink(""https://www.sarna.net/wiki/Minion_Advanced_Tactical_Vehicle"", ""Minion Advanced Tactical Vehicle"")",(Targeting Computer),Combat Vehicle,CV,23,1,18h,3,1,2,0,2,0,0,0,0,0,0,"ENE, SRCH",https://i.ibb.co/CJzYHRP/minion-3067.png,Standard,20,3065,Striker,Inner Sphere,0
5591,"=hyperlink(""http://masterunitlist.info/Unit/Details/5591"", ""Mosquito Light Fighter"")","=hyperlink(""https://www.sarna.net/wiki/Mosquito_Light_Fighter"", ""Mosquito Light Fighter"")",,Support Vehicle,SV,13,2,6a,0,3,1,0,0,1,0,1,0,0,0,"AFC, BOMB1",https://i.ibb.co/rxcKYWW/light-strike-fighter-3039.png,Standard,20,2302,Fire-Support,Inner Sphere,0
6244,"=hyperlink(""http://masterunitlist.info/Unit/Details/6244"", ""Nacon Armored Scout"")","=hyperlink(""https://www.sarna.net/wiki/Nacon_Armored_Scout"", ""Nacon Armored Scout"")",,Combat Vehicle,CV,28,1,20w,3,1,2,0,2,0,1,0,0,0,0,"CASE, SRCH",https://i.ibb.co/fM7vkpw/nacon-3150.png,Standard,20,3096,Scout,Clan,0
2317,"=hyperlink(""http://masterunitlist.info/Unit/Details/2317"", ""Odin Scout Tank"")","=hyperlink(""https://www.sarna.net/wiki/Odin_Scout_Tank"", ""Odin Scout Tank"")",,Combat Vehicle,CV,25,1,16w,1,1,3,0,3,0,0,0,0,0,0,"CASE, PRB, RCN, SRCH, TUR(2/2/-)",https://i.ibb.co/pJGQWdQ/odin-3060.png,Standard,20,2844,Striker,Clan,0
2316,"=hyperlink(""http://masterunitlist.info/Unit/Details/2316"", ""Odin Scout Tank (Spotter)"")","=hyperlink(""https://www.sarna.net/wiki/Odin_Scout_Tank"", ""Odin Scout Tank"")",(Spotter),Combat Vehicle,CV,18,1,16w,1,1,1,0,1,0,0,0,0,0,0,"CASE, ECM, FC, PRB, RCN, SNARC, SRCH, TAG, TUR(1/1/-)",https://i.ibb.co/pJGQWdQ/odin-3060.png,Advanced,20,3071,Scout,Clan,0
5606,"=hyperlink(""http://masterunitlist.info/Unit/Details/5606"", ""Packrat LRPV Gespenst"")","=hyperlink(""https://www.sarna.net/wiki/Packrat_LRPV"", ""Packrat LRPV"")","Gespenst",Combat Vehicle,CV,19,1,18w,2,1,0,0,0,0,0,0,0,0,0,"AECM, AMP, BH, ENE, IT4, PRB, RCN, SEAL, SRCH, STL",https://i.ibb.co/7WPDb99/packrat-3039.png,Experimental,20,3073,Scout,Inner Sphere,0
2399,"=hyperlink(""http://masterunitlist.info/Unit/Details/2399"", ""Packrat LRPV PKR-T5"")","=hyperlink(""https://www.sarna.net/wiki/Packrat_LRPV"", ""Packrat LRPV"")",PKR-T5,Combat Vehicle,CV,14,1,14w,2,1,1,0,1,0,0,0,0,0,0,"IT1, REAR0*/-/-, SRCH",https://i.ibb.co/7WPDb99/packrat-3039.png,Introductory,20,2650,Scout,Inner Sphere,0
2400,"=hyperlink(""http://masterunitlist.info/Unit/Details/2400"", ""Packrat LRPV PKR-T5 (ICE)"")","=hyperlink(""https://www.sarna.net/wiki/Packrat_LRPV"", ""Packrat LRPV"")",PKR-T5 (ICE),Combat Vehicle,CV,14,1,14w,2,1,1,0,1,0,0,0,0,0,0,"EE, IT1, SRCH",https://i.ibb.co/7WPDb99/packrat-3039.png,Introductory,20,2846,Scout,Inner Sphere,0
2401,"=hyperlink(""http://masterunitlist.info/Unit/Details/2401"", ""Packrat LRPV PKR-T5 (ML)"")","=hyperlink(""https://www.sarna.net/wiki/Packrat_LRPV"", ""Packrat LRPV"")",PKR-T5 (ML),Combat Vehicle,CV,19,1,14w,2,1,2,0,2,0,0,0,0,0,0,"SRCH",https://i.ibb.co/7WPDb99/packrat-3039.png,Introductory,20,2798,Striker,Inner Sphere,0
2402,"=hyperlink(""http://masterunitlist.info/Unit/Details/2402"", ""Packrat LRPV PKR-T5 (SRM2)"")","=hyperlink(""https://www.sarna.net/wiki/Packrat_LRPV"", ""Packrat LRPV"")",PKR-T5 (SRM2),Combat Vehicle,CV,12,1,14w,2,1,0,1,0,1,0,0,0,0,0,"IT3, REAR0*/0*/-, SRCH",https://i.ibb.co/7WPDb99/packrat-3039.png,Introductory,20,2824,Scout,Inner Sphere,0
2415,"=hyperlink(""http://masterunitlist.info/Unit/Details/2415"", ""Pandion Combat WiGE"")","=hyperlink(""https://www.sarna.net/wiki/Pandion_Combat_WiGE"", ""Pandion Combat WiGE"")",,Combat Vehicle,CV,27,1,20g,2,1,2,0,2,0,0,0,0,0,0,"PRB, RCN, SRCH, TUR(2/2/-)",https://i.ibb.co/9W8gLMm/pandion-3085.png,Standard,20,3078,Striker,Inner Sphere,0
8046,"=hyperlink(""http://masterunitlist.info/Unit/Details/8046"", ""Pandion Combat WiGE (3135 Upgrade)"")","=hyperlink(""https://www.sarna.net/wiki/Pandion_Combat_WiGE"", ""Pandion Combat WiGE"")",(3135 Upgrade),Combat Vehicle,CV,24,1,20g/10j,2,1,2,0,2,0,0,0,0,0,0,"JMPW2, SRCH, TUR(2/2/-)",https://i.ibb.co/9W8gLMm/pandion-3085.png,Standard,20,3135,Striker,Inner Sphere,0
8047,"=hyperlink(""http://masterunitlist.info/Unit/Details/8047"", ""Pandion Combat WiGE (3140 Upgrade)"")","=hyperlink(""https://www.sarna.net/wiki/Pandion_Combat_WiGE"", ""Pandion Combat WiGE"")",(3140 Upgrade),Combat Vehicle,CV,24,1,20g,2,1,2,0,2,0,0,0,0,0,0,"ENE, REL, SRCH, TUR(2/2/-, REL)",https://i.ibb.co/9W8gLMm/pandion-3085.png,Experimental,20,3140,Striker,Inner Sphere,0
2413,"=hyperlink(""http://masterunitlist.info/Unit/Details/2413"", ""Pandion Combat WiGE (C3)"")","=hyperlink(""https://www.sarna.net/wiki/Pandion_Combat_WiGE"", ""Pandion Combat WiGE"")",(C3),Combat Vehicle,CV,23,1,20g,2,1,1,0,1,0,0,0,0,0,0,"C3S, MHQ1, PRB, RCN, SRCH, TAG, TUR(1/1/-, TAG)",https://i.ibb.co/9W8gLMm/pandion-3085.png,Standard,20,3078,Scout,Inner Sphere,0
2414,"=hyperlink(""http://masterunitlist.info/Unit/Details/2414"", ""Pandion Combat WiGE (Infantry)"")","=hyperlink(""https://www.sarna.net/wiki/Pandion_Combat_WiGE"", ""Pandion Combat WiGE"")",(Infantry),Combat Vehicle,CV,21,1,20g,2,1,1,0,1,0,0,0,0,0,0,"ENE, IT4, PRB, RCN, SRCH, TUR(1/1/-)",https://i.ibb.co/9W8gLMm/pandion-3085.png,Standard,20,3078,Scout,Inner Sphere,0
2535,"=hyperlink(""http://masterunitlist.info/Unit/Details/2535"", ""Piranha"")","=hyperlink(""https://www.sarna.net/wiki/Piranha"", ""Piranha"")",,BattleMech,BM,25,1,18,2,1,5,0,2,0,0,0,0,0,0,"CASE",https://i.ibb.co/bdG1GbP/piranha-rg.png,Standard,20,3051,Striker,Clan,0
2536,"=hyperlink(""http://masterunitlist.info/Unit/Details/2536"", ""Piranha 2"")","=hyperlink(""https://www.sarna.net/wiki/Piranha"", ""Piranha"")",2,BattleMech,BM,24,1,18,2,1,4,0,2,0,0,0,0,0,0,"ENE",https://i.ibb.co/bdG1GbP/piranha-rg.png,Standard,20,3067,Striker,Clan,0
2537,"=hyperlink(""http://masterunitlist.info/Unit/Details/2537"", ""Piranha 3"")","=hyperlink(""https://www.sarna.net/wiki/Piranha"", ""Piranha"")",3,BattleMech,BM,28,1,18,2,1,5,0,2,0,0,0,0,0,0,"ENE, LPRB, RCN",https://i.ibb.co/bdG1GbP/piranha-rg.png,Standard,20,3068,Striker,Clan,0
2534,"=hyperlink(""http://masterunitlist.info/Unit/Details/2534"", ""Piranha 4"")","=hyperlink(""https://www.sarna.net/wiki/Piranha"", ""Piranha"")",4,BattleMech,BM,23,1,18,2,1,3,0,2,0,0,0,0,0,0,"CASE",https://i.ibb.co/bdG1GbP/piranha-rg.png,Standard,20,3072,Striker,Clan,0
8122,"=hyperlink(""http://masterunitlist.info/Unit/Details/8122"", ""Piranha 5"")","=hyperlink(""https://www.sarna.net/wiki/Piranha"", ""Piranha"")",5,BattleMech,BM,33,1,22,2,1,5,0,3,0,0,0,0,0,0,"CASE",https://i.ibb.co/bdG1GbP/piranha-rg.png,Standard,20,3140,Striker,Clan,0
2555,"=hyperlink(""http://masterunitlist.info/Unit/Details/2555"", ""Porcupine PRC-1N"")","=hyperlink(""https://www.sarna.net/wiki/Porcupine"", ""Porcupine"")",PRC-1N,BattleMech,BM,26,1,22,2,1,2,0,2,0,0,0,0,0,0,"ENE, MEL",https://i.ibb.co/9HGKDYV/porcupine-3055u.png,Experimental,20,3063,Striker,Inner Sphere,0
2556,"=hyperlink(""http://masterunitlist.info/Unit/Details/2556"", ""Porcupine PRC-2N"")","=hyperlink(""https://www.sarna.net/wiki/Porcupine"", ""Porcupine"")",PRC-2N,BattleMech,BM,28,1,16,2,1,3,0,3,0,0,0,0,0,1,"ENE",https://i.ibb.co/9HGKDYV/porcupine-3055u.png,Experimental,20,3067,Striker,Inner Sphere,0
8102,"=hyperlink(""http://masterunitlist.info/Unit/Details/8102"", ""Porcupine PRC-3N"")","=hyperlink(""https://www.sarna.net/wiki/Porcupine"", ""Porcupine"")",PRC-3N,BattleMech,BM,17,1,28,2,1,0,0,0,0,0,0,0,0,0,"AMS, ENE, IRA, MEL, STL",https://i.ibb.co/Ntdqfkx/porcupine-3n-xtr.png,Experimental,20,3132,Striker,Inner Sphere,0
4906,"=hyperlink(""http://masterunitlist.info/Unit/Details/4906"", ""Red Shift RDS-2A"")","=hyperlink(""https://www.sarna.net/wiki/Red_Shift"", ""Red Shift"")",RDS-2A,BattleMech,BM,24,1,18,2,1,2,0,2,0,0,0,0,0,0,"ECM, ENE, TAG",https://i.ibb.co/pQqCXGX/red-shift-3067.png,Standard,20,3062,Striker,Inner Sphere,0
4907,"=hyperlink(""http://masterunitlist.info/Unit/Details/4907"", ""Red Shift RDS-2B"")","=hyperlink(""https://www.sarna.net/wiki/Red_Shift"", ""Red Shift"")",RDS-2B,BattleMech,BM,25,1,18,2,1,2,0,2,0,0,0,0,0,0,"ENE, PRB, RCN, TAG",https://i.ibb.co/pQqCXGX/red-shift-3067.png,Standard,20,3063,Striker,Inner Sphere,0
5652,"=hyperlink(""http://masterunitlist.info/Unit/Details/5652"", ""Red Shift RDS-3A"")","=hyperlink(""https://www.sarna.net/wiki/Red_Shift"", ""Red Shift"")",RDS-3A,BattleMech,BM,25,1,18,2,1,2,0,2,0,0,0,0,0,0,"C3I, ENE, MHQ2",https://i.ibb.co/pQqCXGX/red-shift-3067.png,Standard,20,3068,Striker,Inner Sphere,0
2745,"=hyperlink(""http://masterunitlist.info/Unit/Details/2745"", ""Rotunda Scout Vehicle RND-J-1-11"")","=hyperlink(""https://www.sarna.net/wiki/Rotunda_Scout_Vehicle"", ""Rotunda Scout Vehicle"")",RND-J-1-11,Combat Vehicle,CV,12,1,18w,1,1,1,0,1,0,0,0,0,0,0,"SRCH",https://i.ibb.co/GMF5bWs/rotunda-3050u.png,Standard,20,2725,Scout,Inner Sphere,0
2746,"=hyperlink(""http://masterunitlist.info/Unit/Details/2746"", ""Rotunda Scout Vehicle RND-J-1-11 (LRM)"")","=hyperlink(""https://www.sarna.net/wiki/Rotunda_Scout_Vehicle"", ""Rotunda Scout Vehicle"")",RND-J-1-11 (LRM),Combat Vehicle,CV,13,1,16w,1,1,0,1,1,0,1,0,0,0,0,"EE, IF1, SRCH",https://i.ibb.co/GMF5bWs/rotunda-3050u.png,Introductory,20,2801,Missile Boat,Inner Sphere,0
2747,"=hyperlink(""http://masterunitlist.info/Unit/Details/2747"", ""Rotunda Scout Vehicle RND-J-1-11 (RL)"")","=hyperlink(""https://www.sarna.net/wiki/Rotunda_Scout_Vehicle"", ""Rotunda Scout Vehicle"")",RND-J-1-11 (RL),Combat Vehicle,CV,12,1,16w,1,1,1,0,1,0,0,0,0,0,0,"EE, ENE, SRCH",https://i.ibb.co/GMF5bWs/rotunda-3050u.png,Advanced,20,2801,Scout,Inner Sphere,0
2748,"=hyperlink(""http://masterunitlist.info/Unit/Details/2748"", ""Rotunda Scout Vehicle RND-J-1-11 (SRM)"")","=hyperlink(""https://www.sarna.net/wiki/Rotunda_Scout_Vehicle"", ""Rotunda Scout Vehicle"")",RND-J-1-11 (SRM),Combat Vehicle,CV,12,1,16w,1,1,1,0,1,0,0,0,0,0,0,"EE, SRCH",https://i.ibb.co/GMF5bWs/rotunda-3050u.png,Introductory,20,2801,Scout,Inner Sphere,0
2877,"=hyperlink(""http://masterunitlist.info/Unit/Details/2877"", ""Seydlitz (Mary) Yari"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",(Mary) "Yari",Aerospace,AF,22,1,11a,2,6,1,0,1,0,0,0,0,0,0,"BOMB1, ENE, FUEL16, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Standard,20,3069,Interceptor,Inner Sphere,1
8014,"=hyperlink(""http://masterunitlist.info/Unit/Details/8014"", ""Seydlitz C"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",C,Aerospace,AF,23,1,11a,2,6,1,0,1,0,1,0,0,0,0,"BOMB1, ENE, FUEL 12, RFA, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Advanced,20,3140,Interceptor,Mixed,1
2878,"=hyperlink(""http://masterunitlist.info/Unit/Details/2878"", ""Seydlitz SYD-21"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-21,Aerospace,AF,21,1,11a,1,6,1,0,1,0,0,0,0,0,0,"BOMB1, ENE, FUEL12, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Introductory,20,2504,Interceptor,Inner Sphere,1
2880,"=hyperlink(""http://masterunitlist.info/Unit/Details/2880"", ""Seydlitz SYD-Z1"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-Z1,Aerospace,AF,21,1,11a,1,6,1,0,1,0,0,0,0,0,0,"BOMB1, ENE, FUEL12, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Introductory,20,3057,Interceptor,Inner Sphere,1
2881,"=hyperlink(""http://masterunitlist.info/Unit/Details/2881"", ""Seydlitz SYD-Z2"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-Z2,Aerospace,AF,27,1,11a,1,6,3,0,3,0,0,0,0,0,0,"BOMB1, ENE, FUEL12, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Introductory,20,2765,Interceptor,Inner Sphere,1
2882,"=hyperlink(""http://masterunitlist.info/Unit/Details/2882"", ""Seydlitz SYD-Z2A"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-Z2A,Aerospace,AF,28,1,11a,2,6,3,0,3,0,0,0,0,0,0,"BOMB1, ENE, FUEL20, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Standard,20,3050,Interceptor,Inner Sphere,1
2883,"=hyperlink(""http://masterunitlist.info/Unit/Details/2883"", ""Seydlitz SYD-Z2B"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-Z2B,Aerospace,AF,27,1,11a,3,6,2,0,2,0,0,0,0,0,0,"BOMB1, ENE, FUEL20, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Standard,20,3062,Interceptor,Inner Sphere,1
2884,"=hyperlink(""http://masterunitlist.info/Unit/Details/2884"", ""Seydlitz SYD-Z3"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-Z3,Aerospace,AF,24,1,11a,3,6,1,0,1,0,0,0,0,0,0,"BOMB1, ENE, FUEL12, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Introductory,20,2894,Interceptor,Inner Sphere,1
2885,"=hyperlink(""http://masterunitlist.info/Unit/Details/2885"", ""Seydlitz SYD-Z3A"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-Z3A,Aerospace,AF,27,1,11a,3,6,2,0,2,0,0,0,0,0,0,"BOMB1, ENE, FUEL20, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Standard,20,3063,Interceptor,Inner Sphere,1
2886,"=hyperlink(""http://masterunitlist.info/Unit/Details/2886"", ""Seydlitz SYD-Z4"")","=hyperlink(""https://www.sarna.net/wiki/Seydlitz"", ""Seydlitz"")",SYD-Z4,Aerospace,AF,23,1,11a,2,6,1,0,1,0,1,0,0,0,0,"BOMB1, ENE, FUEL20, SPC, VSTOL",https://i.ibb.co/NjmCyWB/seydlitz-3039.png,Standard,20,3065,Interceptor,Inner Sphere,1
7154,"=hyperlink(""http://masterunitlist.info/Unit/Details/7154"", ""Shugosha LAW-QM1 Q-Mech"")","=hyperlink(""https://www.sarna.net/wiki/Shugosha"", ""Shugosha"")",LAW-QM1 Q-Mech,IndustrialMech,IM,8,1,4,1,2,1,0,1,0,0,0,0,0,0,"BAR, BFC, BT, DRO, ENE",https://i.ibb.co/nnDZdg1/shugosha-trva.png,Experimental,20,3051,Ambusher,Inner Sphere,0
7155,"=hyperlink(""http://masterunitlist.info/Unit/Details/7155"", ""Shugosha LAW-QM2 Q-Mech"")","=hyperlink(""https://www.sarna.net/wiki/Shugosha"", ""Shugosha"")",LAW-QM2 Q-Mech,IndustrialMech,IM,11,1,4,1,2,2,0,2,0,0,1,0,0,0,"BAR, BFC, BT, DRO, IF0*",https://i.ibb.co/nnDZdg1/shugosha-trva.png,Experimental,20,3051,Ambusher,Inner Sphere,0
7156,"=hyperlink(""http://masterunitlist.info/Unit/Details/7156"", ""Shugosha LAW-QM3 Q-Mech"")","=hyperlink(""https://www.sarna.net/wiki/Shugosha"", ""Shugosha"")",LAW-QM3 Q-Mech,IndustrialMech,IM,7,1,4,1,2,1,0,1,0,1,0,0,0,0,"BAR, BFC, DRO, ENE",https://i.ibb.co/nnDZdg1/shugosha-trva.png,Experimental,20,3051,Sniper,Inner Sphere,0
7157,"=hyperlink(""http://masterunitlist.info/Unit/Details/7157"", ""Shugosha PTN-LAW LoaderMech"")","=hyperlink(""https://www.sarna.net/wiki/Shugosha"", ""Shugosha"")",PTN-LAW LoaderMech,IndustrialMech,IM,3,1,4,1,2,0,0,0,0,0,0,0,0,0,"BAR, BFC, CT1, SRCH",https://i.ibb.co/nnDZdg1/shugosha-trva.png,Standard,20,2627,None,Inner Sphere,0
2958,"=hyperlink(""http://masterunitlist.info/Unit/Details/2958"", ""Skulker Wheeled Scout Tank"")","=hyperlink(""https://www.sarna.net/wiki/Skulker_Wheeled_Scout_Tank"", ""Skulker Wheeled Scout Tank"")",,Combat Vehicle,CV,14,1,14w,2,1,1,0,1,0,0,0,0,0,0,"EE, ENE, SRCH",https://i.ibb.co/V3R433z/skulker-wheeled-scout-tank-rg.png,Introductory,20,2659,Scout,Inner Sphere,0
2955,"=hyperlink(""http://masterunitlist.info/Unit/Details/2955"", ""Skulker Wheeled Scout Tank (C3M)"")","=hyperlink(""https://www.sarna.net/wiki/Skulker_Wheeled_Scout_Tank"", ""Skulker Wheeled Scout Tank"")",(C3M),Combat Vehicle,CV,15,1,14w,2,1,0,0,0,0,0,0,0,0,0,"C3M, EE, ENE, MHQ5, SRCH, TAG",https://i.ibb.co/V3R433z/skulker-wheeled-scout-tank-rg.png,Standard,20,3077,Scout,Inner Sphere,0
2956,"=hyperlink(""http://masterunitlist.info/Unit/Details/2956"", ""Skulker Wheeled Scout Tank (MG)"")","=hyperlink(""https://www.sarna.net/wiki/Skulker_Wheeled_Scout_Tank"", ""Skulker Wheeled Scout Tank"")",(MG),Combat Vehicle,CV,10,1,14w,2,1,0,1,0,0,0,0,0,0,0,"EE, IT2, SRCH",https://i.ibb.co/V3R433z/skulker-wheeled-scout-tank-rg.png,Introductory,20,2897,Scout,Inner Sphere,0
2957,"=hyperlink(""http://masterunitlist.info/Unit/Details/2957"", ""Skulker Wheeled Scout Tank (SRM)"")","=hyperlink(""https://www.sarna.net/wiki/Skulker_Wheeled_Scout_Tank"", ""Skulker Wheeled Scout Tank"")",(SRM),Combat Vehicle,CV,14,1,14w,2,1,1,0,1,0,0,0,0,0,0,"EE, SRCH",https://i.ibb.co/V3R433z/skulker-wheeled-scout-tank-rg.png,Introductory,20,2901,Scout,Inner Sphere,0
9360,"=hyperlink(""http://masterunitlist.info/Unit/Details/9360"", ""Skulker Wheeled Scout Tank C"")","=hyperlink(""https://www.sarna.net/wiki/Skulker_Wheeled_Scout_Tank"", ""Skulker Wheeled Scout Tank"")",C,Combat Vehicle,CV,21,1,18w,2,1,1,0,1,0,0,0,0,0,0,"CASE, ECM, LPRB, RCN, SRCH, STL, WAT",https://i.ibb.co/V3R433z/skulker-wheeled-scout-tank-rg.png,Standard,20,3087,Scout,Mixed,0
5071,"=hyperlink(""http://masterunitlist.info/Unit/Details/5071"", ""Skulker Wheeled Scout Tank Mk. II"")","=hyperlink(""https://www.sarna.net/wiki/Skulker_Wheeled_Scout_Tank_Mk._II"", ""Skulker Wheeled Scout Tank Mk. II"")",,Combat Vehicle,CV,21,1,14w,2,1,1,0,1,0,0,0,0,0,0,"AECM, BH, ENE, FC, RCN, SRCH",https://i.ibb.co/9WKMx5n/skulker-mk-2-proto.png,Advanced,20,3082,Scout,Inner Sphere,0
